"","Bar","BURGLARY","BURGLARYHOUR","GRAND_LARCENY","GRAND_LARCENY_HOUR","RAPE","RAPEHOUR","FELONY_ASSAULT","FELONY_ASSAULT_HOUR","ROBBERY","ROBBERYHOUR","GRAND_LARCENY_OF_MOTOR_VEHICLE","GLMVHOUR","MURDER","MURDERHOUR"
"Occurrence","STELLA 34","0","0","2015-05-24 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-05-26 16:11:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-05-26 16:25:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-05-28 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-05-28 15:05:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","2015-06-02 15:37:00","15","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-05 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-06 19:30:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-07 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-12 17:20:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-13 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-14 10:30:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-14 19:30:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-17 20:42:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-18 16:40:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-18 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-18 19:10:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-18 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-19 23:44:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-19 23:58:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-20 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-21 19:10:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-26 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-27 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-28 17:50:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","2015-06-29 14:25:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-30 15:45:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-06-30 19:45:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-02 07:30:00","07","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-02 09:00:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-03 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-03 19:40:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-06 16:00:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-07 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","0","0","2015-07-09 15:35:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STELLA 34","2015-07-09 16:06:00","16","0","0","0","0","0","0","0","0","0","0","0","0"
