"License.Se","License.Ty","License.Cl","License._1","Agency.Zon","Agency.Z_1","County.Nam","Premises.N","Doing.Busi","Actual.Add","Additional","City","State","Zip","License.Ce","License.Or","License.Ef","License.Ex","Latitude","Longitude","Location","BoroCode","BoroName","CountyFIPS","NTACode","NTAName","Shape_Leng","Shape_Area","coords.x1","coords.x2"
1273242,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","SORT OF INC","SORT OF WINE BAR","639 DRIGGS AVE","AKA 271 METROPOLITAN AVE","BROOKLYN","NY",11211,810835,"05/08/2014","05/08/2014","04/30/2016",40.71502994,-73.9585901,"(40.71502994, -73.9585901)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995729.582319572,199783.911779161
1150732,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LO ENG INC","FAT BUDDHA","212 AVENUE A","13TH STREET & 14TH STREET","NEW YORK","NY",10009,836137,"07/30/2004","07/01/2014","06/30/2016",40.7297267,-73.98075738,"(40.7297267, -73.98075738)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,989583.230443004,205136.266715445
1194319,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HARU WALL STREET CORP","HARU","1 WALL ST COURT","BEAVER & PEARL","NEW YORK","NY",10005,854625,"12/20/2007","12/01/2015","11/30/2017",40.70773317,-74.01168815,"(40.70773317, -74.01168815)",1,"Manhattan","061","MN25","Battery Park City-Lower Manhattan",45693.0989312,19054192.6064,981009.476032059,197122.980349143
1250867,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GOLDEN ABACUS INC","BARKOGI","957 2ND AVENUE",NA,"NEW YORK","NY",10022,847187,"08/01/2011","08/01/2015","07/31/2017",40.75537276,-73.968238,"(40.75537276, -73.968238)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,993049.6785371,214480.952283146
1250871,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","50 PENNYFIELD PUB INC","PADDY'S ON THE BAY","50 PENNYFIELD AVENUE",NA,"BRONX","NY",10465,847085,"08/09/2011","08/01/2015","07/31/2017",40.80994954,-73.80352988,"(40.80994954, -73.80352988)",2,"Bronx","005","BX52","Schuylerville-Throgs Neck-Edgewater Park",90986.9498951,88628234.5109,1038637.50618273,234424.525582204
1273226,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","STHK LLC","SNACK EOS","522 9TH AVE",NA,"NEW YORK","NY",10018,855119,"11/18/2013","11/01/2015","10/31/2017",40.75650516,-73.994019,"(40.75650516, -73.994019)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,985907.011010609,214891.983661974
1250894,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","RHAPSODY LOUNGE INC",NA,"5314 CHURCH AVENUE",NA,"BROOKLYN","NY",11203,845002,"03/10/2011","03/01/2015","02/28/2017",40.65227128,-73.92735153,"(40.65227128, -73.92735153)",3,"Brooklyn","047","BK96","Rugby-Remsen Village",30957.8532496,32706945.7835,1004408.44705419,176924.757234934
1028150,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GRAND HAVANA ROOM NEW YORK INC",NA,"666 5TH AVENUE",NA,"NEW YORK","NY",10103,804467,"05/12/1997","05/01/2014","04/30/2016",40.7601887,-73.97606678,"(40.7601887, -73.97606678)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,990880.23165843,216234.86675267
1250931,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","CULLEN PARTNERS LLC","BLEND","47 04 VERNON BOULEVARD",NA,"LONG ISLAND CITY","NY",11101,844051,"03/09/2011","03/01/2015","02/28/2017",40.74538256,-73.95328145,"(40.74538256, -73.95328145)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,997195.339326786,210843.057139957
1250944,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MONA LISA 7 CORP","JJ","36 13 164TH STREET",NA,"FLUSHING","NY",11358,853575,"10/04/2011","10/01/2015","09/30/2017",40.76264284,-73.80171637,"(40.76264284, -73.80171637)",4,"Queens","081","QN51","Murray Hill",33266.9048118,52488277.1387,1039178.54098527,217190.252435105
1243382,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","D P T SUPREME CORPORATION","LAVENDER LAKE","383 CARROLL STREET",NA,"BROOKLYN","NY",11231,849598,"06/13/2011","06/01/2015","05/31/2017",40.67856107,-73.98995088,"(40.67856107, -73.98995088)",3,"Brooklyn","047","BK33","Carroll Gardens-Columbia Street-Red Hook",60796.3891634,44600089.997,987037.324362129,186494.669605617
1107113,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","CAFFE ROMEO INC",NA,"7111 20TH AVENUE","71ST & 72ND STREETS","BROOKLYN","NY",11204,836082,NA,"07/01/2014","06/30/2016",40.61301718,-73.98941272,"(40.61301718, -73.98941272)",3,"Brooklyn","047","BK28","Bensonhurst West",37137.1605804,46666593.5709,987189.479942224,162615.253138976
1126378,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","BRINKER RESTAURANT CORPORATION","CHILI'S GRILL & BAR","1497 RICHMOND AVENUE",NA,"STATEN ISLAND","NY",10314,835366,"06/29/2004","06/01/2014","05/31/2016",40.61171024,-74.15939796,"(40.61171024, -74.15939796)",5,"Staten Island","085","SI05","New Springville-Bloomfield-Travis",109210.862356,327767124.608,939993.493886073,162179.189296652
1270903,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","BOWN9TH LLC","ROUGH TRADE","64 NORTH 9TH ST",NA,"BROOKLYN","NY",11211,810607,"03/20/2014","03/20/2014","02/29/2016",40.7208063,-73.95952073,"(40.7208063, -73.95952073)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995470.622160513,201888.295639772
1265085,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MILLER'S NEAR & FAR LLC","NEAR & FAR","65 RIVINGTON ST",NA,"NEW YORK","NY",10002,848432,"04/04/2013","04/01/2015","03/31/2017",40.72057444,-73.99002736,"(40.72057444, -73.99002736)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,987014.368488231,201801.386711014
1193952,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","55 STONE REST INC","MAD DOG & BEANS","83 PEARL ST",NA,"NEW YORK","NY",10004,856273,"12/19/2007","12/01/2015","11/30/2017",40.70394697,-74.01027107,"(40.70394697, -74.01027107)",1,"Manhattan","061","MN25","Battery Park City-Lower Manhattan",45693.0989312,19054192.6064,981402.19782403,195743.504814327
1151520,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BRASS MONKEY LLC","BRASS MONKEY","53 55 LITTLE W 12TH STREET","13TH & 14TH STREETS","NEW YORK","NY",10014,835379,"06/02/2004","06/01/2014","05/31/2016",40.74057224,-74.00853198,"(40.74057224, -74.00853198)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,981885.685266502,209087.167403462
1268996,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PLANET HOLLYWOOD BROADWAY LLC","PLANET HOLLYWOOD","1540 BROADWAY",NA,"NEW YORK","NY",10036,844199,"03/25/2013","03/01/2015","02/28/2017",40.75825042,-73.98553768,"(40.75825042, -73.98553768)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988256.62021475,215528.112959028
1251031,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HUMMUS KITCHEN MURRAY HILL INC","HUMMUS KITCHEN","442 444 3RD AVE",NA,"NEW YORK","NY",10016,848566,"04/14/2011","04/02/2015","03/31/2017",40.74362436,-73.97972071,"(40.74362436, -73.97972071)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,989869.378782223,210199.687110067
1012527,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","3152 RESTAURANT INC",NA,"3152 BRIGHTON 6TH STREET",NA,"BROOKLYN","NY",11235,845033,"03/11/1993","03/01/2015","02/28/2017",40.5757801,-73.96124367,"(40.5757801, -73.96124367)",3,"Brooklyn","047","BK19","Brighton Beach",21058.6637932,17181812.9721,995016.410183778,149051.042187119
1193750,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","2151 MORENA RESTAURANT LLC",NA,"2151 JEROME AVENUE","E 181ST STREET & CAMERON PL","BRONX","NY",10453,852737,"10/01/2007","10/01/2015","09/30/2017",40.85583014,-73.90561887,"(40.85583014, -73.90561887)",2,"Bronx","005","BX36","University Heights-Morris Heights",24305.8496224,21251934.685,1010358.90178515,251093.59597647
1260458,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT","MANAGEMENT CORP, DBA: CORT THEATRE","138 W 48TH ST",NA,"NEW YORK","NY",10036,845937,"09/14/2012","04/29/2015","08/31/2016",40.7592224,-73.98270694,"(40.7592224, -73.98270694)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,989040.774411043,215882.379172879
1251040,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","DRAFT INC","DRAFT BARN","28 DOOLEY STREET",NA,"BROOKLYN","NY",11235,849302,"06/16/2011","06/01/2015","05/31/2017",40.5843127,-73.94508304,"(40.5843127, -73.94508304)",3,"Brooklyn","047","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach",91048.3498153,63342329.8713,999503.84282539,152162.080851558
1107035,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","L'ANTICO INC","BARBARESCO","843 LEXINGTON AVENUE",NA,"NEW YORK","NY",10021,836467,NA,"08/01/2014","07/31/2016",40.76538819,-73.96578453,"(40.76538819, -73.96578453)",1,"Manhattan","061","MN40","Upper East Side-Carnegie Hill",23778.4063885,20065329.4081,993727.988357742,218130.157281087
1024697,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","224 AVENUE B INC",NA,"224 AVENUE B",NA,"NEW YORK","NY",10009,850343,NA,"07/01/2015","06/30/2017",40.72885452,-73.97853216,"(40.72885452, -73.97853216)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,990200.044023908,204818.647690289
1193674,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","BAR GREAT HARRY LLC",NA,"280 SMITH STREET","SACKETT & DEGRAW","BROOKLYN","NY",11231,850562,"08/30/2007","08/01/2015","07/31/2017",40.68232025,-73.99353227,"(40.68232025, -73.99353227)",3,"Brooklyn","047","BK33","Carroll Gardens-Columbia Street-Red Hook",60796.3891634,44600089.997,986043.853116172,187864.15366184
1251058,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","QITME INC","QI","675 8TH AVENUE",NA,"NEW YORK","NY",10036,847767,"04/20/2011","04/01/2015","03/31/2017",40.7577934,-73.98936109,"(40.7577934, -73.98936109)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,987197.408467351,215361.453895335
1028198,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LOUYA CORP","JACQUES BISTRO","204 206 E 85TH ST",NA,"NEW YORK","NY",10028,854057,"11/17/1999","11/01/2015","10/31/2017",40.77799417,-73.95430384,"(40.77799417, -73.95430384)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,996905.845081664,222724.386510161
1151690,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","105 NORTH 6TH INC","SWEETWATER","105 N 6TH ST","BERRY & WYETH STREETS","BROOKLYN","NY",11222,837745,"09/01/2004","09/01/2014","08/31/2016",40.71835996,-73.96003286,"(40.71835996, -73.96003286)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995329.069317256,200996.953841696
1260426,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","TERERE CORPORATION","TABARE RESTAURANT","221 SOUTH 1ST ST",NA,"BROOKLYN","NY",11211,834196,"02/24/2012","02/01/2016","01/31/2018",40.71291481,-73.95900702,"(40.71291481, -73.95900702)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995614.365093486,199013.251335863
1151698,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANHATTAN ISLAND GROUP LLC",NA,"146 BEEKMAN ST","FRONT & SOUTH STREETS","NEW YORK","NY",10038,836808,"08/30/2004","08/01/2014","07/31/2016",40.7071984,-74.00263268,"(40.7071984, -74.00263268)",1,"Manhattan","061","MN25","Battery Park City-Lower Manhattan",45693.0989312,19054192.6064,983520.087130571,196927.942322275
1151703,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANSFIELD HOTEL LLC, THE","MANSFIELD HOTEL","12 W 44TH ST","5TH & 6TH AVENUES","NEW YORK","NY",10036,835574,"07/29/2004","07/01/2014","06/30/2016",40.75488126,-73.98035742,"(40.75488126, -73.98035742)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,989692.027181907,214300.89767662
1251106,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","LOS CUATES LLC","ROSARITO","168 170 WYTHE AVE",NA,"BROOKLYN","NY",11211,849579,"06/08/2011","06/01/2015","05/31/2017",40.71946553,-73.96057447,"(40.71946553, -73.96057447)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995178.751333818,201399.678792596
1028165,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ALFIE COMPANY LLC","CAVATAPPO GRILL","1712 1ST AVE",NA,"NEW YORK","NY",10128,852503,"02/17/2010","10/01/2015","09/30/2017",40.77860212,-73.94800633,"(40.77860212, -73.94800633)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,998649.849271163,222946.85571136
1260498,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","T BONE INC","MARK JOSEPH STEAKHOUSE","261 WATER ST",NA,"NEW YORK","NY",10038,842901,"02/07/2013","02/01/2015","01/31/2017",40.70825653,-74.00189708,"(40.70825653, -74.00189708)",1,"Manhattan","061","MN25","Battery Park City-Lower Manhattan",45693.0989312,19054192.6064,983724.041233099,197313.445661669
1283277,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","768 FRANKLIN AVENUE LLC","DRINK","768 FRANKLIN AVE",NA,"BROOKLYN","NY",11238,831740,"05/27/2015","05/27/2015","04/30/2017",40.67214,-73.95766,"(40.67214, -73.95766)",3,"Brooklyn","047","BK61","Crown Heights North",35635.5435552,51619074.7389,995994.975884071,184157.968606513
1283265,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JONILU LLC","LA VILLETTA","398 E 52ND ST",NA,"NEW YORK","NY",10022,831247,"03/04/2015","03/04/2015","02/28/2017",40.7551,-73.96533,"(40.7551, -73.96533)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,993855.380733347,214381.88246037
1283751,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LIQUID SAMURAI LLC","BAR GOTO","245 ELDRIDGE ST",NA,"NEW YORK","NY",10002,831903,"06/23/2015","06/23/2015","05/31/2017",40.72276,-73.98989,"(40.72276, -73.98989)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,987052.352127476,202597.657845373
1167358,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","675 NINTH AVENUE CORP","SCARLATTO","250 WEST 47TH STREET","BROADWAY & 8TH AVENUE","NEW YORK","NY",10036,851815,"09/28/2005","09/01/2015","08/31/2017",40.75985694,-73.98631035,"(40.75985694, -73.98631035)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988042.469365724,216113.386311722
1028231,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","VALLEVILLE LTD","LE PARIS","1312 MADISON AVENUE",NA,"NEW YORK","NY",10128,849114,"05/20/1996","05/01/2015","04/30/2017",40.78521702,-73.9556839,"(40.78521702, -73.9556839)",1,"Manhattan","061","MN40","Upper East Side-Carnegie Hill",23778.4063885,20065329.4081,996522.297321278,225355.719067168
1251167,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","HARMONY TERRACE INC","HARMONY TERRACE","47 57 41ST STREET",NA,"SUNNYSIDE","NY",11104,822829,"05/09/2011","05/01/2015","04/30/2017",40.74071228,-73.92385193,"(40.74071228, -73.92385193)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,1005351.50317093,209147.245021281
1194432,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","J P GUILIANA INC",NA,"4105 HYLAN BLVD","OSBORNE AVE & WILLIAMS AVE","STATEN ISLAND","NY",10308,802525,"04/25/2008","04/01/2014","03/31/2016",40.53982158,-74.14825281,"(40.53982158, -74.14825281)",5,"Staten Island","085","SI54","Great Kills",66103.798819,89599706.5677,943043.591820707,135982.970460507
1272904,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","JUAN BAR CORP","JUAN BAR RESTAURANT","96-15 ROOSEVELT AVE",NA,"CORONA","NY",11368,854701,"12/11/2013","12/01/2015","11/30/2017",40.74933258,-73.86876164,"(40.74933258, -73.86876164)",4,"Queens","081","QN26","North Corona",18431.0577527,18000863.0622,1020612.93974118,212305.96356042
1251196,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RF HUDSON (DE) LLC","REDFARM","529 HUDSON ST",NA,"NEW YORK","NY",10014,849630,"06/29/2011","06/01/2015","05/31/2017",40.73423285,-74.00627759,"(40.73423285, -74.00627759)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,982510.238451085,206777.474720603
1193350,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PLAN DO SEE CORPORATION","AZABU","428 GREENWICH ST","VESTRY & LAIGHT STREETS","NEW YORK","NY",10013,852190,"03/19/2008","12/11/2015","02/29/2016",40.72233499,-74.009718,"(40.72233499, -74.009718)",1,"Manhattan","061","MN24","SoHo-TriBeCa-Civic Center-Little Italy",24277.7598984,24861793.073,981556.287670376,202442.80130652
1272895,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ALFA 64 INC","ALTESI RISTORANTE","26 E 64TH ST",NA,"NEW YORK","NY",10065,810525,"03/04/2014","03/04/2014","02/28/2016",40.76682321,-73.96938871,"(40.76682321, -73.96938871)",1,"Manhattan","061","MN40","Upper East Side-Carnegie Hill",23778.4063885,20065329.4081,992729.41590188,218652.613060893
1226908,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JON 2 LLC","MANNY'S ON SECOND","1770 2ND AVENUE","92ND AND 93RD STREETS","NEW YORK","NY",10128,851368,"09/23/2009","09/01/2015","08/31/2017",40.78173857,-73.9488221,"(40.78173857, -73.9488221)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,998423.250999581,224089.437345648
1151837,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","SHOWPLACE ENTERTAINMENT CENTER LLC","COSMOS","141 E SERVICE ROAD","VICTORY BLVD & WILD AVENUE","STATEN ISLAND","NY",10314,835475,"06/14/2004","06/01/2014","05/31/2016",40.6083967,-74.18071055,"(40.6083967, -74.18071055)",5,"Staten Island","085","SI05","New Springville-Bloomfield-Travis",109210.862356,327767124.608,934073.615860589,160983.470706693
1283250,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LONDELS INC","HARLEM GREEN PARROT BAR AND LOUNGE","2509 ADAM CLAYTON POWELL JR BD",NA,"NEW YORK","NY",10039,831556,"05/01/2015","05/01/2015","04/30/2017",40.82188,-73.93869,"(40.82188, -73.93869)",1,"Manhattan","061","MN03","Central Harlem North-Polo Grounds",29188.5324303,25437334.4958,1001219.00683521,238716.16648992
1251263,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PUB 138 INC","LOCAL 138","138 LUDLOW STREET",NA,"NEW YORK","NY",10002,849190,"05/26/2011","05/01/2015","04/30/2017",40.72033361,-73.98812984,"(40.72033361, -73.98812984)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,987540.363915358,201713.710523205
1151841,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","STADIUM PIZZA BAR RESTAURANT INC","STADIUM PIZZA","113 115 EAST 157 ST","GERAD AVD & RIVER AVE","BRONX","NY",10451,835954,"06/30/2005","06/03/2014","05/31/2016",40.82554596,-73.9264729,"(40.82554596, -73.9264729)",2,"Bronx","005","BX63","West Concourse",28550.700376,19369542.3727,1004599.25921921,240054.411023675
1027494,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BARNARD COLLEGE","MILLICENT MCINTOSH CENTER","3009 BROADWAY","ATTN: GENERAL COUNSEL","NEW YORK","NY",10027,803251,"03/07/1994","03/06/2014","02/29/2016",40.80878426,-73.96345995,"(40.80878426, -73.96345995)",1,"Manhattan","061","MN09","Morningside Heights",20744.3138054,20158317.3035,994365.322360903,233941.090069028
1193126,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","EL GAUCHITO V INC","TIERRAS ARGENTINAS RESTAURANT","158 15 HORACE HARDING EXPWY","PARSONS BLVD & 159 ST","FLUSHING","NY",11365,851838,"09/14/2007","09/01/2015","08/31/2017",40.73892159,-73.81019452,"(40.73892159, -73.81019452)",4,"Queens","081","QN62","Queensboro Hill",30555.499702,26555804.5373,1036848.65356483,208542.653510294
1151983,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","LA SABROSURA RESTAURANT CORP",NA,"25A EAST 170TH STREET",NA,"BRONX","NY",10452,846223,"09/13/2004","07/15/2015","08/31/2016",40.8399995,-73.91661906,"(40.8399995, -73.91661906)",2,"Bronx","005","BX63","West Concourse",28550.700376,19369542.3727,1007321.38117729,245322.809395977
1251297,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SKDL CORP","LIDO","2162 68 8TH AVE",NA,"NEW YORK","NY",10026,843486,"03/08/2011","03/01/2015","02/28/2017",40.73922958,-74.0028454,"(40.73922958, -74.0028454)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,983461.489393693,208597.891477718
1251298,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","LOHR N ORDER CORP","SHILLELAGH","47 22 30TH AVE",NA,"ASTORIA","NY",11103,844298,"03/09/2011","03/01/2015","02/28/2017",40.76112846,-73.90923394,"(40.76112846, -73.90923394)",4,"Queens","081","QN70","Astoria",32530.6527824,39334413.9505,1009394.60709872,216589.373479615
1012526,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","3073 EMMONS AVENUE CORP","MARIA","3073 EMMONS AVENUE",NA,"BROOKLYN","NY",11235,803119,NA,"03/01/2014","02/29/2016",40.58411347,-73.9362646,"(40.58411347, -73.9362646)",3,"Brooklyn","047","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach",91048.3498153,63342329.8713,1001953.32247456,152091.155288661
1221689,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","BIG NOSE KATES INC","BIG NOSE KATES","2484 ARTHUR KILL ROAD","ZEBRA PLACE AND ST. LUKE'S AVE","STATEN ISLAND","NY",10309,855766,"01/25/2010","01/01/2016","12/31/2017",40.55410864,-74.21781615,"(40.55410864, -74.21781615)",5,"Staten Island","085","SI32","Rossville-Woodrow",33239.3302334,64959465.1807,923721.653809852,141228.471836919
